User_ID	sex	dPlt	age	orgn	race	ethnic	_estmDrct	_contblack	_posFB	_negFB	prfSlfOtr	prfWhtBlk	prfDemRep	eItmWhtBlk	eDemRep	eSlfOtr	ewhtblk	eItmDemRep	votedDem	willVoteDem	rwa	rsnbrg	mrs	eItmSlfA	eItmSlfB	iatRace	batRace	cgatRace	satRace	spfRace	epRace	ampRace	spdRace	iatPltc	batPltc	cgatPltc	satPltc	spfPltc	epPltc	ampPltc	spdPltc	iatSelf	batSelf	cgatSelf	satSelf	spfSelf	epSelf	ampSelf	spdSelf
373473	f	0	40	us	white	nhisp																	1.3333333333									-0.166666667						-0.827433209								-0.155316177			
373481	f	2	25	us	black	nhisp							7		10				1	1			1															0.8954096648							0.7084753854				
373486	m	2	33	ca	eAsia	nhisp		7				5					-1														-0.169073657									0					-0.09510692				
373493	m		25	us	eAsia	nhisp								-1.5				2.4				4.9				-0.468046604				0.3837771345		-0.125					-0.45964872												
373496	m	2	22	us	white	nhisp			1	2	3		6		6	-2		-0.8	0	1															0.9750847624						0.6944444444		0.0029013841		-0.405035201		0.4410461967		
373498	f	2	23	us	unkno	hispa												3.8			3.2																					0.7135575119				0.2355061409			
373499	m	-2	32	us	white	nhisp		3				5					1									0.6938044556		0.2578594394																					-0.966666667
373502	f	3	20	us	eAsia	nhisp															2.3333333333								-0.10317686			-0.125					0.4124798689												
373504	f	-1	23	ie	white	nhisp			1	1	6					0													-0.104847207				-0.076923077	-0.157129475															
373509	m	0	58	us	white	unkno	4											1.4						2.85	3.4			0.960027443							0.3432013176														
373511	m	-1	61	us	white	nhisp								-1									2.5						0.4175787564																	0.3284263454			
373513	f	1	19	us	white	nhisp	6																	0.65	4.6		0.5705655021											-1.361137238		0.0833333333									
373514	f		20	us	white	unkno								-0.166666667															-0.394709475				-0.005494505													0.3504670918			-0.2
373516	f	0	34	us	black	nhisp	4							-1.666666667										0.35	4.2																	0.7655240742				0.7284155707			
373517	m	-1	19	us	white	nhisp							3		0						3.6	6						-0.485580182		0.7526470369								0.656172655						0.8280181457					
373519	f	2	23	us	ntvAm	nhisp																														-1.302825611											-0.576479446		
373520	m	-2	26	us	white	nhisp																4.7	2.5																							1.0830266488	0.0660611823		
373523	f	1	38	us	white	nhisp																	1.6666666667					0.8725168586	0.4378588179			0																	
373525	m	-3	28	us	white	nhisp		7				5					1																				-0.791028752		-0.3223318									0	
373526	m	0	26	us	white	nhisp															3.6																				-1.106060606	0.7243561261	-0.034318059						
373527	f	0	52	us	white	nhisp		8				5		-0.666666667			0													-0.16498093						-0.751327144													
373528	f	3	13	us	white	nhisp	4																	-0.15	4.2						-0.367310274									0.1666666667									
373529	f	0	25	us	eAsia	nhisp																							0.2967052826										-0.167520621		0.3090909091							0	
373537	f	3	38	us	white	nhisp							7	-1.333333333	8			5.6	1	1	1.4666666667												-0.833333333	0.6632097161	0.8303720556		1.7135085959	-0.143273721							0.6395700741				
373538	f	0	19	us	white	nhisp			2	3	5					2																							0.0306114031				0.20876892					0.0416666667	
373539	f	0	20	us	black	nhisp																																							0.3988155442			0.0416666667	
373540	f	2	30	ca	white																2.7333333333	3.9	2				0.3293244426	0.7097279476			-0.59567261		-1.237762238							0.125	1.8181818182		0.3376086274			0.4077084828	-0.270195795		
373543	f	-1	24	us	white	nhisp															2.2666666667		2								-0.198681241														0.3449069484				
373545	f	2	58	us	black	nhisp	7							-0.833333333							4.7333333333		2.6666666667	6.25	7	0.4167704184													0.3253692139				0.1852340864						
373546	m	2	54	us	white	nhisp																																									0.084022047		
373547	m	2	22	uk	white	nhisp																5.5							0.1195264523			0														0.9677906026			
373548	m	0	30	us	unkno	unkno		5				4					0						3																										
373550	f		18	us	white		6																	2.35	5.6									-0.044270596							0.1				0.0043267612				
373551	f	0	18	ca	white	unkno							2		3					1									-0.409686183											0						0.1778107117			
373553	m	-1	25	us	white	nhisp												-2.2								0.5255260946						0																	
373554	m	-1	19	us	white	nhisp																5.3							0.9684015867			-0.583333333						-0.070608798											
373561	f	0	39	us	white																							0.0681298541					-0.166666667							-0.083333333							-0.239943928		
373564	f	2	22	us	mixed	hispa			1	2	3		5		3	-3				1			1.8333333333				-0.087620447		0.3418072911		-0.671767489			0.2477112318						0.4583333333									
373575	f	-2	22	us	white	unkno																					0.4086370731					-0.041666667	-0.357142857						-0.142570786										
373578	f	2	20	us	white	nhisp												3.6																0.4234753105	-0.265902296					0.25									
373579	f	2	34	us	mixed	nhisp		7				4					0										-0.132245721													0.0416666667							-0.067302595		
373580	f	3	20	us	white	unkno												1.8					1.5				0.1450212036	0.4880762801																					
373583	m	0	21	us	white	nhisp			1	1	3					-5		1									0.6190742956										0.419678201												
373586	f	0	38	ca	white	unkno	4							-4.333333333								4.875		-1.05	4.4	-0.37135222	-0.099486085	0.4928194025				-0.125		-0.022906381				-0.449614584		-0.166666667							0.1141619505	0.125	
373588	f	-1	19	us	white	nhisp																							0.1453860586											0									
373589	m	-3	25	us	white	nhisp								0							4.8														-0.150090859		-0.568471763												
373591	f	1	40	us	white	nhisp															2.8666666667												0													1.1897958745			
373592	f	-2	21	us	mixed	hispa																											-0.153846154								0.125	0.5209176167			-0.130117383				
373593	f		19	us	mixed	nhisp	7	4				3					-1						1.8333333333	0.75	4					0.342114374	0.0278435525									-0.125			0.3641610813	0.6707340697					
373595	m	1	18	us	.....	nhisp												-0.4																				0.5814149494								0.4204759653			0.1
373598	f	0	33	us	black	nhisp																																					0.7634145829						
373602	m	0	24	us	white	nhisp																																			0.2727272727						0.3629595151		0
373603	f	0	21	us	white	nhisp		1	3	1	5	4				2	1										0.6110545259								-0.022899429														
373608	m	2	21	us	white	nhisp															2.1333333333						0.1201998505																			0.2236192661		0.125	
373609	f	1	24	us	unkno	hispa																	2												0.0161866719														
373613	f	3	19	us	white	nhisp							4		5					1	2.2									0.5642213246															-0.401091713				
373615	f	3	32	us	white	nhisp															2.0666666667		1			-0.118129422													0.6574129955										
373616	f	1	59	us	white	nhisp	4																	0.15	5.4													-0.078471784			-0.133333333					-0.113376885			
373617	f	0	18	us	white	nhisp			1	1	4		6		7	1				1																	0.2441963087								-0.183517482				
373625	m	-2	33	ca	white	nhisp	5																	2.15	4.2										0.3211348835								0.7943398413						-0.263888889
373627	m	0	40	us	white	nhisp																							0.2110107468		-0.35613261										0.9							0	
373629	f	2	19	us	unkno	unkno																5.3						0.2469841263				0		0.2186800964															
373630	m	2	24	mx	mixed	hispa			1	2	3					-2					1.4								-0.445378639		-0.404434938		-0.357142857								0.4166666667	0.4934542858	0.0139047896						
373633	m	0	22	us	mixed	hispa		4				4					0																		-0.265976762	-0.215955072													0.6944444444
373635	f	3	29	us	white	nhisp	4																1	0.55	4			0.7630689847				-0.291666667			0.8439000751										0.5918707753				-0.3
373636	f	2	57	us	unkno	unkno							7		4				1	1																							-0.091538698			-0.519042204			-0.428571429
373637	m	0	22	ph	sAsia	hispa																											-0.106060606																
373638	f	1	19	us	white	nhisp	5	7				4		-1.333333333			0	1.6					2.6666666667	-0.35	4.2	0.4714819032								0.2212008601				0.4777545474					0.2474801826		0.4647267555			0.0833333333	
373643	m	1	24	mx	mixed	hispa	2																	0.75	2			-1.924239039				-0.125				0.7543404196													
373644	m	1	21	ca	white	unkno	6							-3.333333333								5.3		1.75	6.2			1.1644046834				0.0416666667			0.6331757555									2.3869220336			1.1718662571		
373650	m	3	23	vn	sAsia	nhisp		1	2	2	3	5				-2	0																					0.050791582				-0.076022247							
373653	f	0	27	us	white	nhisp			1	3	4					0																					-0.360475971						0.0476609508						0.175
373654	m	0	21	uk	white	nhisp																								-0.186089324		-0.083333333	-0.071428571													0.8448925791			
373657	m	0	62	tr	white	nhisp			1	5	5			-0.666666667		1																		0.4551960186	0.1658975631														
373658	m	1	22	us	white																																												
373664	f	1	30	us	white	nhisp	3	1				4					0				3.3333333333			-0.15	2.8	0.6480246336		1.1975484578		0.6034771067						-0.101126149	-0.673933688			-0.083333333	0.0909090909			0.357059448	0.265690361		0.5278444176		-0.111111111
373666	m	0	26	us	white	nhisp		8				4					1												0.794133494									0.0585011817		-0.125									
373669	m	-1	22	us	white	nhisp								-1.833333333				-1.6								0.2794559202		0.9173084335																					
373674	f	0	19	us	unkno	hispa												2.8																						0	0.2727272727	1.0818890677	0.6977166118						
373675	f	2	16	us	white	nhisp																																											
373676	m	0	29	us	white	unkno	6																	1.85	5.4		0.5932657217						0.2738095238			-0.166215728													
373678	f	2	41	us	black		7																	1.65	5						-0.942595101												0.4317616481						
373679	f	0	33	us	eAsia									-2.5							2.2																						0.1310121357	0.4756358358					
373681	f	0	18	us	white	unkno												-2.4																	-0.69360764													-0.375	
373683	m	0	40	in	sAsia																							1.2472395679																					0.6
373686	m	1	21	us	white	nhisp																	2.8333333333																										
373687	m	-1	32	us	white	hispa			1	3	4					2					3.4					-0.279068186																	0.1300227524						
373694	f	1	20	us	white	nhisp																	4.1666666667					1.4738107823							0.2286300989														0.6
373695	f	-1	26	us	white	nhisp							3		-2				1	0								0.6378051633									0.9062395626												0.375
373699	f	2	36	ca	white	nhisp			2	3	4					0					2.8						0.0039604778																				0.1311203641		
373700	f	-2	22	us	white	nhisp																																		-0.416666667									
373702	f	1	19	us	white	nhisp								-2.333333333									1			-0.059714038		-1.288044589				-0.25	-0.2	0.3864202071	0.5101153422					-0.166666667								0.0833333333	
373703	f	0	18	mu	unkno	nhisp												1																															
373704	m	1	22	us	sAsia	nhisp																																											1.3
373705	m	-1	27	us	white	nhisp			1	4	6		6		-4	3			0	0		4.4					-0.517507432					-0.458333333	-0.038461538				-0.922246375	-0.669078763	-0.903882868			-0.03443691							
373706	f	3	24	us	white	nhisp																																		0.125									
373708	m	0	32	us	black	nhisp																																											
373709	f	0	48	us	mixed	nhisp	4																	0.35	3.6					0.0736495024			1.6363636364											1.2485083764					
373711	f	0	48	us	white	nhisp			1	1	4		2		-5	4		-1.2	1	0		4.8								0.2622970403			1.25	-0.389269459			0.0832908035										-0.341481683	0	
373713	f	2	35	us	white	nhisp	3							-0.166666667				4.2				4.6		0.5	4.8			0.6073448723		0.1990765107	-0.393520383			0.6920683557		0.3813297547				-0.166666667				0.9103561778				0.25	
373714	m	0	20	us	white	nhisp		1				5					1				3.8666666667															-0.321159443									-0.243373252				
373715	f	0	18	us	white	nhisp			2	4	5					2					3.4666666667										0.2733473336				0.0147879171														
373716	f	0	27	us	white	hispa												-0.4																												0.3305565472	-0.175155688	-0.041666667	
373717	f	2	18	us	white	nhisp			1	2	4					0		1.8										1.1110289543																	-0.304606871				
373720	f	1	20	us	sAsia								5		1					1																		0.824311419	0.0871223428									-0.125	
373721	m	3	29	us	white	nhisp																																									0.7214404783		
373722	m	0	26	us	eAsia	nhisp		2				4					0											1.2749799468																		0.9142535081			-0.285714286
373724	f	-1	19	uk	black													2.2			3.6		1.3333333333											0.6258703834	0.8054260779						0.95								
373725	f	-2	23	us	white	nhisp							1		-4				0				2.3333333333								-0.100263709														0.1691304064				
373727	f	-1	21	us	white	nhisp																																	-0.178478531										
373728	m	2	57	se	white			2				4	7	-0.333333333	4		0			1									0.0157673014		-0.106592608		0.8846153846		0.9232810051	0.1024539393	0.752214329									0.8390366258		-0.166666667	
373730	f	2	25	us	white	nhisp																																											
373731	m	-3	24	us	black	nhisp																				-0.290004849																							
373733	f	2	18	uk	white	nhisp																																0.2398353661						0.1949370633				0.0416666667	0.5138888889
373734	m	2	36	us	white	unkno		2				5		0			2										0.7286352533									0.1919328658													
